DY
43500
2

1;1.0505297;0.66382134;2.0
2;1.0639424;0.8280549;4.0
3;1.0357167;0.7348825;1.0
4;0.9028509;0.59547275;1.0
5;0.878241;0.62375945;1.0
6;1.3928658;0.8892033;5.0
7;1.1479905;0.66794103;4.0
8;0.9671317;0.82835203;1.0
9;1.0856497;0.68339324;4.0
10;0.72405976;0.779012;1.0
11;0.8886932;0.58734083;1.0
12;0.9405231;0.6977568;1.0
13;0.9099611;0.6121865;1.0
14;0.91329145;0.54830444;1.0
15;0.77819884;0.79176086;1.0
16;0.8563995;0.70987356;1.0
17;0.95041907;0.71590906;1.0
18;1.0158788;0.68708026;1.0
19;0.99340445;0.7088325;1.0
20;0.69896704;0.80962175;1.0
21;0.9768075;0.6439503;1.0
22;1.4421272;1.1731122;5.0
23;0.9028489;0.5954702;1.0
24;0.86448157;0.83474964;1.0
25;0.9094985;0.7196126;1.0
26;0.8952127;0.56567425;1.0
27;0.95136946;0.8478864;4.0
28;1.028009;0.7708567;1.0
29;1.0196234;0.7814392;1.0
30;0.91718644;0.5802512;1.0
31;0.69628024;0.81534755;1.0
32;0.82223046;0.8852074;1.0
33;1.4364616;0.7629902;5.0
34;1.0357335;0.7049328;1.0
35;1.0823671;0.78900605;1.0
36;0.6763483;0.8323572;1.0
37;0.9658229;0.8467065;4.0
38;0.925129;0.61630654;1.0
39;1.0215697;0.7161073;1.0
40;1.0260503;0.6738389;1.0
41;0.99371284;0.65586257;1.0
42;1.0772809;0.7569532;1.0
43;1.1182764;0.6894747;4.0
44;0.69787717;0.8095232;1.0
45;1.4040102;0.74455357;5.0
46;1.0800316;0.7547468;1.0
47;0.9502561;0.6199836;1.0
48;0.8851542;0.68231773;1.0
49;0.9647936;0.84704787;4.0
50;0.90066725;0.7964739;1.0
51;0.9108168;0.59786606;1.0
52;0.95677334;0.8598622;4.0
53;1.0291764;0.78886133;1.0
54;0.87171537;0.6396518;1.0
55;0.9531719;0.7104239;1.0
56;0.87751126;0.69049436;1.0
57;1.0462289;0.7321768;1.0
58;0.9943075;0.67615414;1.0
59;1.4320372;1.1488594;5.0
60;1.4124138;1.1225903;5.0
61;0.9216535;0.7112278;1.0
62;0.9528343;0.63429123;1.0
63;0.97290146;0.66393745;1.0
64;0.8752476;0.63144696;1.0
65;0.9758571;0.838427;4.0
66;1.1574215;0.6576036;4.0
67;0.91051835;0.6753867;1.0
68;0.9711864;0.7586593;1.0
69;0.9931722;0.70676047;1.0
70;0.87750876;0.69048005;1.0
71;0.65345734;0.80804145;1.0
72;0.97525793;0.72059923;1.0
73;0.89995897;0.6064207;1.0
74;0.92822534;0.64169544;1.0
75;1.0398678;0.70500314;1.0
76;1.1014731;0.69068265;4.0
77;0.9383713;0.62991613;1.0
78;0.97596115;0.6771507;1.0
79;1.1437439;0.6620657;4.0
80;0.93936557;0.67960894;1.0
81;0.9476963;0.691011;1.0
82;0.8991096;0.6064748;1.0
83;0.9125635;0.59224874;1.0
84;0.8999205;0.60636944;1.0
85;1.0363579;0.70278317;1.0
86;1.0100588;0.6458745;1.0
87;1.0302866;0.6739589;1.0
88;0.7743761;0.87245196;1.0
89;0.94406545;0.6467441;1.0
90;0.89139706;0.59895307;1.0
91;0.90676564;0.59934103;1.0
92;1.0216237;0.74548215;1.0
93;0.9174182;0.6061881;1.0
94;0.9100608;0.6437672;1.0
95;0.8787632;0.7856884;1.0
96;0.9728985;0.66393536;1.0
97;0.8775097;0.6904873;1.0
98;0.9819586;0.8228086;4.0
99;0.97258216;0.8354225;1.0
100;1.0080142;0.72642714;1.0
101;0.9129438;0.5915178;1.0
102;0.9144637;0.5875414;1.0
103;1.401106;0.8183653;5.0
104;0.83611;0.7652338;1.0
105;0.89200544;0.6775721;1.0
106;0.95808464;0.7394137;1.0
107;0.9868602;0.71304685;1.0
108;0.89877003;0.59210116;1.0
109;1.3929782;0.8248505;5.0
110;1.0424784;0.7592485;1.0
111;0.9620227;0.83392715;4.0
112;0.92451596;0.66239506;1.0
113;1.426986;0.77090454;5.0
114;1.082367;0.7890063;1.0
115;1.0312905;0.78380764;1.0
116;1.1455934;0.65005887;4.0
117;1.0754539;0.83231515;4.0
118;0.97596157;0.6771511;1.0
119;1.1335967;0.6750938;4.0
120;0.85025084;0.6495109;1.0
121;0.9172467;0.55380636;1.0
122;1.0011703;0.76361966;1.0
123;0.8826764;0.62661076;1.0
124;0.9393661;0.6796087;1.0
125;0.8911966;0.7906931;1.0
126;0.9388866;0.6488267;1.0
127;0.69527686;0.81559116;1.0
128;0.8725376;0.6379386;1.0
129;0.9393655;0.67960894;1.0
130;0.9431232;0.6921632;1.0
131;1.0487919;0.7549378;1.0
132;1.165379;0.6281324;4.0
133;0.93575025;0.63442844;1.0
134;0.90274394;0.5716474;1.0
135;1.0160439;0.81357664;1.0
136;0.9103542;0.5985897;1.0
137;0.90503556;0.56847715;1.0
138;0.90757525;0.5944417;1.0
139;0.9791413;0.72157407;1.0
140;0.92426354;0.5410661;1.0
141;0.9829777;0.73303336;1.0
142;0.9787787;0.75276065;1.0
143;0.77846825;0.7149424;1.0
144;1.0667394;0.7570434;1.0
145;0.93595135;0.6666972;1.0
146;0.88855153;0.9200524;1.0
147;0.8725376;0.6379386;1.0
148;0.98015684;0.65652364;1.0
149;0.9431671;0.6270074;1.0
150;0.9470555;0.7342174;1.0
151;0.94036365;0.66642565;1.0
152;0.97214776;0.8395969;4.0
153;0.7887305;0.7086569;1.0
154;0.9541165;0.69615173;1.0
155;1.0304716;0.6729861;1.0
156;0.94303286;0.6914308;1.0
157;1.173898;0.63645875;4.0
158;0.79657185;0.89707845;1.0
159;0.8549865;0.64823186;1.0
160;0.9974687;0.7203348;1.0
161;1.0211691;0.6487446;1.0
162;0.9905296;0.6947329;1.0
163;1.1892334;0.6146891;4.0
164;0.8331442;0.890298;1.0
165;0.72543085;0.79323775;1.0
166;0.6887319;0.81755763;1.0
167;0.9186431;0.54298097;1.0
168;0.8838114;0.61221886;1.0
169;0.9139799;0.6879596;1.0
170;0.85724103;0.6323151;1.0
171;0.9652772;0.6718666;1.0
172;1.136003;0.65521055;4.0
173;1.0473598;0.8001414;1.0
174;0.9398673;0.74109256;1.0
175;1.4332004;1.1599436;5.0
176;1.0176269;0.76501495;1.0
177;0.9721478;0.8395968;4.0
178;1.4298881;0.76843613;5.0
179;0.75059795;0.7468709;1.0
180;0.7741087;0.88716245;1.0
181;0.8856897;0.5934086;1.0
182;0.8947694;0.58529496;1.0
183;1.1829046;0.6221529;4.0
184;1.1682717;0.6277516;4.0
185;1.059302;0.73624265;1.0
186;1.108234;0.6960815;4.0
187;0.7024134;0.80251414;1.0
188;1.1108072;0.68247354;4.0
189;0.9040694;0.6990065;1.0
190;0.8563992;0.7098734;1.0
191;0.7075176;0.83436304;1.0
192;0.78810376;0.8717816;1.0
193;0.90697145;0.5985372;1.0
194;0.9849334;0.6354029;1.0
195;1.0557604;0.724676;1.0
196;0.9471679;0.67297554;1.0
197;0.9627038;0.85783684;4.0
198;0.994834;0.81792396;4.0
199;0.9129488;0.5915124;1.0
200;1.0150703;0.73931366;1.0
201;1.4296249;0.78494465;5.0
202;0.9067529;0.5993451;1.0
203;1.0756943;0.8346166;4.0
204;0.9930489;0.62705564;1.0
205;0.92605114;0.6789989;1.0
206;0.95056266;0.6194226;1.0
207;0.9216535;0.7112279;1.0
208;1.1311113;0.6600231;4.0
209;1.0020205;0.9953087;1.0
210;0.6918728;0.81678206;1.0
211;0.8956577;0.92623234;1.0
212;0.8883524;0.6955092;1.0
213;1.0530248;0.76509243;1.0
214;0.8868393;0.6358266;1.0
215;0.9216536;0.7112277;1.0
216;0.936668;0.6851364;1.0
217;0.9478869;0.6900133;1.0
218;0.993455;0.77145046;1.0
219;1.0112518;0.72717726;1.0
220;0.9091721;0.65686685;1.0
221;0.9224342;0.7298699;1.0
222;0.96538305;0.6403868;1.0
223;0.99567366;0.6404367;1.0
224;0.8044491;0.76899207;1.0
225;0.8678793;0.6272642;1.0
226;1.3966333;0.8546438;5.0
227;1.177376;0.63075393;4.0
228;0.89256;0.70727986;1.0
229;0.96434164;0.8526319;4.0
230;0.99066716;0.66301465;1.0
231;0.88380915;0.61222017;1.0
232;0.9260497;0.6789976;1.0
233;0.8555154;0.63702774;1.0
234;0.9685443;0.8271667;4.0
235;1.0172075;0.7949667;1.0
236;0.9060748;0.55354553;1.0
237;0.9470584;0.7342182;1.0
238;0.80375165;0.6947344;1.0
239;0.9620131;0.8339298;4.0
240;1.0002524;0.73403525;1.0
241;0.8947681;0.58529645;1.0
242;0.7584471;0.7468736;1.0
243;0.9874875;0.6488577;1.0
244;0.97914153;0.7215741;1.0
245;1.0426123;0.7298278;1.0
246;0.8022916;0.6932688;1.0
247;0.894307;0.6078611;1.0
248;1.3396491;0.7125671;2.0
249;0.93259996;0.9737032;1.0
250;1.0654058;0.79896116;1.0
251;0.9006672;0.79647374;1.0
252;0.92165357;0.71122694;1.0
253;0.9770158;0.6634427;1.0
254;1.0969502;0.7272438;4.0
255;0.9600051;0.83544797;1.0
256;1.0220934;0.6818487;1.0
257;0.92065203;0.6190976;1.0
258;1.1047089;0.6907379;4.0
259;1.0335108;0.7781113;1.0
260;0.86356014;0.6183555;1.0
261;0.90641826;0.66262853;1.0
262;0.90267545;0.7267813;1.0
263;0.86270964;0.6127063;1.0
264;0.96535534;0.64044666;1.0
265;1.3776768;0.8882416;5.0
266;0.88559955;0.5735435;1.0
267;0.8716934;0.6398193;1.0
268;0.9656303;0.6401284;1.0
269;0.9585485;0.8540425;4.0
270;1.0334594;0.6881766;1.0
271;0.85134757;0.6813212;1.0
272;0.9406106;0.66548055;1.0
273;0.8826766;0.62661064;1.0
274;1.027093;0.818851;1.0
275;0.867377;0.7622915;1.0
276;0.91741264;0.6062663;1.0
277;0.887876;0.62156516;1.0
278;1.4264938;0.77132875;5.0
279;0.8992539;0.592933;1.0
280;1.3970457;0.8849476;5.0
281;0.8943072;0.6078612;1.0
282;0.8950892;0.59985566;1.0
283;0.97256434;0.6647784;1.0
284;1.0929402;0.6901822;4.0
285;0.9663025;0.64163214;1.0
286;0.8995167;0.6691642;1.0
287;0.96550524;0.64010495;1.0
288;1.1479906;0.66794115;4.0
289;1.1791872;0.61932015;4.0
290;0.70766515;0.7961068;1.0
291;0.951919;0.7652282;1.0
292;0.9362663;0.69782364;1.0
293;0.932059;0.747616;1.0
294;1.3928661;0.8892029;5.0
295;0.8060627;0.8684664;1.0
296;0.8923844;0.5811178;1.0
297;0.6898021;0.8172344;3.0
298;1.0277865;0.8183937;1.0
299;0.99066556;0.66301346;1.0
300;0.96854717;0.82716686;4.0
301;1.0658951;0.7599445;1.0
302;0.9927346;0.80435663;4.0
303;0.8603483;0.6788018;1.0
304;1.022234;0.7143392;1.0
305;0.9165898;0.5796239;1.0
306;0.9210621;0.64876324;1.0
307;1.0078499;0.75722945;1.0
308;0.917973;0.7311566;1.0
309;0.9057084;0.564969;1.0
310;0.96155;0.658948;1.0
311;0.91741794;0.60618836;1.0
312;0.96455014;0.7829286;1.0
313;0.78478944;0.713632;1.0
314;1.1857353;0.61851317;4.0
315;0.93936735;0.6796086;1.0
316;0.8832243;0.61007506;1.0
317;0.9249345;0.72409135;1.0
318;1.0009705;0.75085485;1.0
319;0.92334414;0.6439255;1.0
320;1.0809233;0.7500138;1.0
321;1.3936489;0.845403;5.0
322;0.9256147;0.96722466;1.0
323;0.89625365;0.72044957;1.0
324;0.9249332;0.7240887;1.0
325;0.9871728;0.7636924;1.0
326;0.908252;0.5501136;1.0
327;0.9574439;0.6473118;1.0
328;0.84990466;0.63799345;1.0
329;0.89600414;0.6885841;1.0
330;0.9459905;0.65423834;1.0
331;1.4207972;0.7605931;5.0
332;0.94372904;0.73959225;1.0
333;0.9971333;0.79635775;1.0
334;1.4207971;0.76059353;5.0
335;0.92065877;0.6190347;1.0
336;0.96561027;0.64016604;1.0
337;1.4496826;1.1786485;5.0
338;1.0624312;0.74768186;1.0
339;0.7412597;0.8355537;1.0
340;1.0620122;0.78520274;1.0
341;0.90698063;0.5984641;1.0
342;0.94683284;0.6408239;1.0
343;0.91733634;0.6689326;1.0
344;0.8941996;0.87503195;1.0
345;0.96956396;0.6181835;1.0
346;0.69034576;0.8179513;1.0
347;0.9961699;0.7035239;1.0
348;0.9983408;0.65501326;1.0
349;0.97915727;0.83209956;4.0
350;0.72989815;0.8445533;1.0
351;1.1318923;0.67356;4.0
352;0.90899146;0.59191144;1.0
353;0.97200096;0.6456684;1.0
354;0.9863374;0.7152967;1.0
355;1.1268021;0.6814313;4.0
356;1.0315057;0.72397596;1.0
357;0.9171403;0.55341667;1.0
358;1.1729832;0.6200483;4.0
359;0.85985816;0.6128318;1.0
360;0.97009295;0.82636875;4.0
361;0.9937125;0.6558628;1.0
362;1.025891;0.71608734;1.0
363;0.6884587;0.8177381;1.0
364;1.0381734;0.74873286;1.0
365;1.418765;1.1317551;5.0
366;0.95063704;0.96555823;1.0
367;0.98827803;0.8115834;4.0
368;0.93936545;0.679609;1.0
369;0.91395897;0.71759915;1.0
370;0.9581031;0.6780936;1.0
371;1.1194344;0.6891461;4.0
372;0.9087973;0.5854877;1.0
373;1.12236;0.6851797;4.0
374;0.9026758;0.7267815;1.0
375;0.90311635;0.7133181;1.0
376;0.90352106;0.6057039;1.0
377;0.89871675;0.592118;1.0
378;0.8923942;0.5811198;1.0
379;1.0800316;0.7547468;1.0
380;0.94317114;0.7226278;1.0
381;0.821835;0.8857227;1.0
382;1.0764092;0.7660269;1.0
383;0.72815967;0.8510617;1.0
384;0.8877201;0.5869516;1.0
385;0.966743;0.95438415;1.0
386;0.89937526;0.7012778;1.0
387;1.021009;0.77837175;1.0
388;0.9431711;0.7226279;1.0
389;0.9581031;0.67808664;1.0
390;1.0356398;0.7953144;1.0
391;0.90264577;0.5974844;1.0
392;0.7785769;0.79264516;1.0
393;1.0148962;0.6892941;1.0
394;0.699463;0.8045042;1.0
395;1.0107713;0.7974346;4.0
396;1.4496825;1.1786482;5.0
397;0.952016;0.8476444;4.0
398;1.0447326;0.7723362;1.0
399;0.9321359;0.6862969;1.0
400;0.9644963;0.7342597;1.0
401;0.9027443;0.571648;1.0
402;1.4434785;1.1687524;5.0
403;0.8947699;0.58529496;1.0
404;0.7875296;0.81751853;1.0
405;0.9985051;0.8143071;1.0
406;0.94406605;0.6467422;1.0
407;0.78407985;0.71301246;1.0
408;0.9971711;0.9835232;1.0
409;0.9012072;0.63358384;1.0
410;0.89184654;0.5779113;1.0
411;1.4014716;0.8653994;5.0
412;0.9859987;0.74649054;1.0
413;1.0150702;0.7393142;1.0
414;0.89792746;0.7970078;1.0
415;0.763003;0.7310091;1.0
416;1.011835;0.7076542;1.0
417;0.946848;0.6721558;1.0
418;0.9044878;0.5860483;1.0
419;0.9507588;0.68443185;1.0
420;0.9036273;0.5588557;1.0
421;0.93595165;0.66669697;1.0
422;0.91817135;0.65603995;1.0
423;1.1840647;0.61704916;4.0
424;0.90267545;0.72678137;1.0
425;0.69094926;0.8170641;1.0
426;0.97256285;0.66477776;1.0
427;0.8886895;0.5861385;1.0
428;1.4026505;0.74528617;5.0
429;0.9176437;0.6996303;1.0
430;0.97902954;0.6288855;1.0
431;0.97083235;0.8453664;4.0
432;1.0258182;0.7877832;1.0
433;0.99464977;0.6934392;1.0
434;1.0858407;0.73190594;1.0
435;0.75352216;0.74823505;1.0
436;1.1360029;0.6552106;4.0
437;0.9891617;0.83429086;4.0
438;0.9100872;0.705058;1.0
439;0.9598148;0.83417034;4.0
440;0.90824634;0.55013466;1.0
441;0.90065914;0.7964722;1.0
442;0.7561196;0.72934234;1.0
443;0.81454253;0.8011557;1.0
444;1.4485997;1.1794586;5.0
445;0.8950906;0.59985596;1.0
446;1.0335002;0.778075;1.0
447;1.1727453;0.63818574;4.0
448;0.9318586;0.6551718;1.0
449;0.9062423;0.599226;1.0
450;1.4110066;0.7980152;5.0
451;0.9729002;0.663936;1.0
452;0.8787712;0.72164994;1.0
453;0.9057185;0.7076501;1.0
454;0.97532856;0.7398988;1.0
455;0.98227763;0.7460568;1.0
456;0.97984743;0.65734565;1.0
457;0.92792284;0.71834207;1.0
458;0.8550146;0.6453353;1.0
459;0.9029395;0.682361;1.0
460;1.0172075;0.7949667;1.0
461;0.87862325;0.6142753;1.0
462;0.87934446;0.70818657;1.0
463;0.9165901;0.5796238;1.0
464;0.754941;0.7383407;1.0
465;1.3885272;0.8936278;5.0
466;0.9721479;0.83959687;4.0
467;1.0164692;0.7481963;1.0
468;1.1331954;0.673931;4.0
469;0.86636925;0.6258002;1.0
470;0.9001264;0.5986985;1.0
471;0.9502563;0.6199833;1.0
472;0.86350805;0.70465744;1.0
473;0.77676266;0.86613595;1.0
474;0.9010217;0.9195285;1.0
475;0.82455575;0.87913823;1.0
476;0.9262892;0.7100693;1.0
477;1.0069233;0.7089938;1.0
478;0.89119804;0.7906932;1.0
479;0.96479285;0.84704804;4.0
480;0.99750614;0.81629217;4.0
481;0.85200506;0.63178647;1.0
482;0.90642685;0.66261935;1.0
483;1.1711594;0.62101525;4.0
484;0.95063704;0.96555865;1.0
485;0.96474123;0.84709275;4.0
486;0.9653826;0.6403873;1.0
487;0.81302804;0.9128993;1.0
488;0.89984226;0.6055003;1.0
489;1.0052114;0.68124276;1.0
490;0.91765356;0.5502743;1.0
491;1.0221347;0.6818201;1.0
492;1.0583506;0.74725175;1.0
493;1.0890216;0.76815116;1.0
494;0.8732347;0.63503146;1.0
495;0.8829526;0.7663929;1.0
496;0.93550396;0.63600504;1.0
497;0.9323935;0.7174419;1.0
498;0.97133046;0.84025776;1.0
499;0.79617095;0.7902611;1.0
500;0.9240914;0.7060334;1.0
501;0.91365016;0.6574036;1.0
502;0.9182816;0.7301478;1.0
503;1.3899385;0.8156704;5.0
504;1.4049459;0.87792844;5.0
505;0.9152722;0.5849947;1.0
506;0.97133046;0.84025776;1.0
507;1.127035;0.66382277;4.0
508;1.1014746;0.69068295;4.0
509;0.87750995;0.69048744;1.0
510;0.8950904;0.5998558;1.0
511;1.399785;0.8518247;5.0
512;1.1244676;0.6821057;4.0
513;0.91364986;0.6574047;1.0
514;1.1026464;0.6916007;4.0
515;0.909996;0.706276;1.0
516;0.9249311;0.69266015;1.0
517;0.9849316;0.6354048;1.0
518;0.8997768;0.60109264;1.0
519;0.8663694;0.6258;1.0
520;0.9849302;0.63540447;1.0
521;0.89996207;0.60561794;1.0
522;0.8826765;0.6266105;1.0
523;1.045187;0.74381196;1.0
524;0.90065914;0.7964722;1.0
525;0.9075044;0.5941735;1.0
526;0.90998715;0.7062708;1.0
527;0.98773235;0.6487317;1.0
528;0.89563745;0.68889105;1.0
529;1.0072808;0.72796875;1.0
530;0.8919795;0.6079387;1.0
531;0.94182533;0.6425197;1.0
532;0.9670398;0.8328689;4.0
533;1.0110068;0.6557831;1.0
534;1.0764095;0.7660258;1.0
535;0.97800714;0.8333081;1.0
536;1.1495543;0.64426255;4.0
537;1.1443158;0.6660493;4.0
538;1.4356799;1.1612132;5.0
539;1.0658977;0.75993806;1.0
540;0.9928172;0.6471975;1.0
541;1.0834297;0.762691;1.0
542;1.0654055;0.7989612;1.0
543;0.9597905;0.8341647;4.0
544;0.8661528;0.62039113;1.0
545;0.96535534;0.64044666;1.0
546;0.87784;0.85815597;1.0
547;0.76321036;0.7311166;1.0
548;1.1653091;0.6432948;4.0
549;0.8716934;0.6398193;1.0
550;1.0473596;0.8001415;1.0
551;0.6866648;0.81895614;1.0
552;0.9406109;0.66548026;1.0
553;0.8933064;0.69407123;1.0
554;0.9212829;0.68007594;1.0
555;0.78291506;0.8187307;1.0
556;1.0125369;0.8003271;1.0
557;0.9100708;0.70507467;1.0
558;0.89920396;0.69997334;1.0
559;1.108228;0.6960575;4.0
560;0.6916821;0.8169521;1.0
561;0.95631737;1.0016061;1.0
562;0.94683045;0.67217773;1.0
563;0.88787186;0.62157875;1.0
564;0.8984218;0.5790614;1.0
565;0.92165333;0.711227;1.0
566;0.9035433;0.6698217;1.0
567;0.9934018;0.7088317;1.0
568;1.4040109;0.7445553;5.0
569;1.0078983;0.7570421;1.0
570;0.90724814;0.5965285;1.0
571;1.0329506;0.76933134;1.0
572;1.0398529;0.6826743;1.0
573;0.6918548;0.8167677;1.0
574;0.9035433;0.6698217;1.0
575;0.74487424;0.75483143;1.0
576;0.9134662;0.6246499;1.0
577;0.9172526;0.5907186;1.0
578;0.93856835;0.5377979;1.0
579;1.1725917;0.6273611;4.0
580;0.9359512;0.6666975;1.0
581;0.85551894;0.84807324;1.0
582;0.9099577;0.6121893;1.0
583;0.995929;0.64042157;1.0
584;0.8991072;0.606474;1.0
585;0.9539563;0.69730604;1.0
